Date,2BRS_TIT_030A,2BRS_TIT_030B,2BRS_PDIT_030,2BRS_FIT_030,6BRS_PIT_015,SYR13_PIT_001
11/1/2018 16:00,111.08,97.91,1.37,945.43,49.57,42.18
11/1/2018 17:00,111.14,97.99,1.4,941.79,49.62,42.21
11/1/2018 18:00,111.08,98.06,1.42,943,49.68,42.24
11/1/2018 19:00,111.08,98.1,1.45,952.82,49.73,42.25
11/1/2018 20:00,111.08,97.83,1.43,941.87,49.72,42.27
11/1/2018 21:00,111.06,97.8,1.43,941.34,49.73,42.27
11/1/2018 22:00,111.11,97.84,1.45,943.78,49.73,42.26
11/1/2018 23:00,111.07,97.82,1.46,941.96,49.74,42.26
11/2/2018 0:00,111.02,97.66,1.42,926.53,49.73,42.28
11/2/2018 1:00,111.08,97.34,1.36,903.68,49.71,42.31
11/2/2018 2:00,111.08,97.33,1.37,903.69,49.7,42.31
11/2/2018 3:00,111.04,97.32,1.37,900.91,49.71,42.31
11/2/2018 4:00,111.07,97.26,1.37,899.01,49.72,42.31
11/2/2018 5:00,111.09,97.25,1.38,897.8,49.72,42.31
11/2/2018 6:00,111,97.25,1.38,894.08,49.71,42.3
11/2/2018 7:00,111.08,97.23,1.39,892.42,49.71,42.3
11/2/2018 8:00,111.01,97.19,1.39,891.9,49.7,42.29
11/2/2018 9:00,111.1,97.41,1.46,909.21,49.75,42.28
11/2/2018 10:00,111.01,97.33,1.42,894.24,49.71,42.28
11/2/2018 11:00,111.04,97.41,1.41,906.69,49.66,42.24
11/2/2018 12:00,111.04,97.09,1.32,891.04,49.61,42.27
11/2/2018 13:00,111.03,97.39,1.38,901.55,49.63,42.24
11/2/2018 14:00,111.01,97.63,1.39,905.38,49.62,42.22
11/2/2018 15:00,111.07,97.69,1.39,907.04,49.66,42.25
11/2/2018 16:00,111.01,97.79,1.4,900.9,49.66,42.25
11/2/2018 17:00,111.04,97.87,1.4,891.42,49.68,42.27
11/2/2018 18:00,111,97.95,1.43,890.4,49.74,42.31
11/2/2018 19:00,111.06,98.05,1.49,907.22,49.78,42.29
11/2/2018 20:00,110.99,97.37,1.32,848.81,49.69,42.35
11/2/2018 21:00,111.01,97.37,1.33,853.98,49.68,42.33
11/2/2018 22:00,111,97.28,1.34,851.49,49.65,42.31
11/2/2018 23:00,111.04,97.28,1.34,849.32,49.64,42.3
11/3/2018 0:00,111.07,97.24,1.34,847.28,49.68,42.32
11/3/2018 1:00,111.07,97.19,1.34,848.03,49.67,42.31
11/3/2018 2:00,111.07,97.21,1.35,842.46,49.69,42.32
11/3/2018 3:00,111.02,97.39,1.41,860.93,49.75,42.33
11/3/2018 4:00,111.08,97.24,1.36,844.23,49.75,42.38
11/3/2018 5:00,111,97.28,1.4,853.48,49.81,42.4
11/3/2018 6:00,111.03,97.27,1.4,852.13,49.79,42.4
11/3/2018 7:00,110.98,97.27,1.4,848.7,49.76,42.38
11/3/2018 8:00,110.99,97.24,1.4,850.75,49.79,42.39
11/3/2018 9:00,111.11,97.26,1.4,850.02,49.78,42.38
11/3/2018 10:00,110.98,97.21,1.41,852.42,49.76,42.37
11/3/2018 11:00,111.05,97.3,1.4,857.76,49.7,42.32
11/3/2018 12:00,111.03,97.01,1.3,841.03,49.66,42.36
11/3/2018 13:00,110.99,97.24,1.35,848.45,49.7,42.35
11/3/2018 14:00,111.01,97.4,1.37,847.83,49.69,42.34
11/3/2018 15:00,110.93,97.45,1.37,849.81,49.7,42.34
11/3/2018 16:00,110.95,97.5,1.38,842.91,49.69,42.32
11/3/2018 17:00,111.01,97.5,1.38,838.66,49.7,42.33
11/3/2018 18:00,110.92,97.46,1.39,837.09,49.72,42.34
11/3/2018 19:00,110.97,97.7,1.45,849.59,49.78,42.34
11/3/2018 20:00,110.92,97.43,1.46,851.59,49.77,42.33
11/3/2018 21:00,110.98,97.39,1.46,849.51,49.76,42.32
11/3/2018 22:00,110.94,97.37,1.46,845.59,49.73,42.3
11/3/2018 23:00,110.97,97.34,1.46,844.12,49.71,42.28
11/4/2018 0:00,110.97,97.32,1.47,844.18,49.72,42.28
11/4/2018 1:00,110.99,97.26,1.47,843.41,49.75,42.3
11/4/2018 2:00,111,97.3,1.47,839.57,49.76,42.31
11/4/2018 3:00,111.03,97.26,1.46,833.74,49.76,42.32
11/4/2018 4:00,110.95,96.81,1.35,797.78,49.7,42.36
11/4/2018 5:00,111.01,96.87,1.35,799.08,49.7,42.36
11/4/2018 6:00,110.98,96.9,1.35,797.9,49.7,42.36
11/4/2018 7:00,110.97,96.85,1.35,794.14,49.67,42.33
11/4/2018 8:00,111,96.83,1.36,797.23,49.68,42.33
11/4/2018 9:00,111.01,96.84,1.36,796.79,49.66,42.31
11/4/2018 10:00,111.01,97.01,1.36,789.43,49.64,42.31
11/4/2018 11:00,110.99,98.03,1.44,811.32,49.67,42.27
11/4/2018 12:00,110.96,97.9,1.33,792.07,49.62,42.31
11/4/2018 13:00,110.99,98.33,1.4,805.46,49.63,42.26
11/4/2018 14:00,110.99,98.37,1.41,805.59,49.66,42.27
11/4/2018 15:00,111.03,98.43,1.42,809.98,49.66,42.27
11/4/2018 16:00,110.99,98.42,1.36,792.5,49.64,42.3
11/4/2018 17:00,110.98,98.47,1.33,787.35,49.63,42.32
11/4/2018 18:00,110.99,98.28,1.33,789.98,49.68,42.37
11/4/2018 19:00,111.03,97.81,1.35,790.24,49.71,42.37
11/4/2018 20:00,111.02,97.51,1.38,794.01,49.71,42.35
11/4/2018 21:00,111,97.37,1.38,794.43,49.7,42.34
11/4/2018 22:00,110.97,97.4,1.39,794.45,49.7,42.34
11/4/2018 23:00,110.96,97.36,1.4,797.51,49.71,42.34
11/5/2018 0:00,111.02,97.41,1.4,796.33,49.71,42.33
11/5/2018 1:00,110.96,97.35,1.4,790.25,49.7,42.32
11/5/2018 2:00,110.98,97.34,1.4,787.53,49.69,42.32
11/5/2018 3:00,111.03,97.53,1.45,800.58,49.73,42.32
11/5/2018 4:00,110.98,97.36,1.42,794.82,49.73,42.33
11/5/2018 5:00,110.91,97.34,1.45,802.23,49.71,42.3
11/5/2018 6:00,110.98,97.28,1.45,800.34,49.7,42.28
11/5/2018 7:00,111.02,97.3,1.46,800.84,49.73,42.3
11/5/2018 8:00,110.98,97.28,1.46,804.13,49.74,42.31
11/5/2018 9:00,110.99,97.29,1.46,801.08,49.72,42.3
11/5/2018 10:00,110.96,98.22,1.46,794.2,49.72,42.3
11/5/2018 11:00,110.98,98.61,1.46,796.55,49.69,42.28
11/5/2018 12:00,110.96,98.55,1.41,801.55,49.65,42.28
11/5/2018 13:00,110.97,98.58,1.39,803.08,49.64,42.29
11/5/2018 14:00,111.01,98.63,1.38,800.42,49.65,42.3
11/5/2018 15:00,110.87,98.64,1.39,797.97,49.15,41.87
11/5/2018 16:00,110.99,98.69,1.4,791.25,49.53,42.16
11/5/2018 17:00,110.99,98.58,1.44,796.36,49.6,42.2
11/5/2018 18:00,110.97,98.16,1.45,792.93,49.65,42.23
11/5/2018 19:00,111.02,97.83,1.45,789.49,49.68,42.25
11/5/2018 20:00,110.97,97.71,1.46,788.61,49.69,42.26
11/5/2018 21:00,110.98,97.66,1.46,788.62,49.7,42.27
11/5/2018 22:00,111.02,97.6,1.46,786.9,49.69,42.26
11/5/2018 23:00,111.01,98.23,1.47,788.79,49.7,42.27
11/6/2018 0:00,111.03,98.25,1.47,788.61,49.72,42.28
11/6/2018 1:00,110.98,98.12,1.47,788.7,49.74,42.3
11/6/2018 2:00,111.02,97.83,1.48,789.65,49.76,42.3
11/6/2018 3:00,110.92,97.83,1.5,796.68,49.78,42.27
11/6/2018 4:00,110.96,97.81,1.5,801.26,49.75,42.25
11/6/2018 5:00,110.99,97.8,1.5,802.2,49.76,42.26
11/6/2018 6:00,111,97.78,1.5,800.21,49.76,42.26
11/6/2018 7:00,110.96,97.09,1.35,751.76,49.65,42.31
11/6/2018 8:00,110.99,97.19,1.38,751.59,49.66,42.31
11/6/2018 9:00,111,97.22,1.38,748.41,49.66,42.3
11/6/2018 10:00,111.03,97.54,1.41,752.16,49.66,42.29
11/6/2018 11:00,110.98,98.33,1.41,751.33,49.6,42.25
11/6/2018 12:00,111.01,98.32,1.34,750.32,49.6,42.3
11/6/2018 13:00,110.97,98.35,1.31,747.55,49.58,42.31
11/6/2018 14:00,111.01,98.39,1.3,751.8,49.58,42.31
11/6/2018 15:00,111,98.43,1.31,754.62,49.62,42.33
11/6/2018 16:00,110.96,98.59,1.31,747.52,49.64,42.36
11/6/2018 17:00,110.97,98.71,1.31,741.45,49.67,42.39
11/6/2018 18:00,110.96,98.69,1.31,738.91,49.71,42.42
11/6/2018 19:00,111.02,98.91,1.37,748.67,49.75,42.41
11/6/2018 20:00,111,98.89,1.38,749.13,49.75,42.41
11/6/2018 21:00,110.96,98.8,1.39,752.26,49.77,42.41
11/6/2018 22:00,110.97,98.7,1.4,758.95,49.77,42.39
11/6/2018 23:00,111.01,98.54,1.4,756.08,49.76,42.39
11/7/2018 0:00,110.97,98.27,1.4,754.03,49.75,42.38
11/7/2018 1:00,111.01,98.07,1.4,753.21,49.74,42.37
11/7/2018 2:00,110.97,97.59,1.41,747.86,49.74,42.36
11/7/2018 3:00,110.98,97.41,1.4,744.57,49.68,42.32
11/7/2018 4:00,110.93,97.31,1.41,743.79,49.69,42.32
11/7/2018 5:00,110.97,97.47,1.41,745.61,49.72,42.35
11/7/2018 6:00,111,97.45,1.41,750.36,49.72,42.35
11/7/2018 7:00,110.93,97.48,1.41,751.51,49.73,42.36
11/7/2018 8:00,111,97.45,1.41,747.01,49.72,42.35
11/7/2018 9:00,111.03,97.49,1.41,742.83,49.72,42.35
11/7/2018 10:00,110.98,97.52,1.41,743.69,49.71,42.34
11/7/2018 11:00,110.97,98.16,1.41,751.37,49.69,42.33
11/7/2018 12:00,110.94,98.32,1.41,761.28,49.7,42.33
11/7/2018 13:00,111.06,98.44,1.36,756.59,49.68,42.35
11/7/2018 14:00,110.98,98.32,1.34,756.52,49.67,42.37
11/7/2018 15:00,110.98,98.35,1.33,748.02,49.69,42.39
11/7/2018 16:00,110.93,98.39,1.33,737.93,49.69,42.39
11/7/2018 17:00,110.96,98.52,1.37,744.31,49.72,42.39
11/7/2018 18:00,110.92,98.66,1.41,750.47,49.76,42.39
11/7/2018 19:00,111.02,98.66,1.41,747.25,49.76,42.39
11/7/2018 20:00,110.92,98.57,1.41,750.15,49.76,42.4
11/7/2018 21:00,110.97,98.39,1.41,742.9,49.76,42.4
11/7/2018 22:00,110.93,98.27,1.41,744.79,49.76,42.39
11/7/2018 23:00,110.94,98.12,1.41,743.48,49.75,42.38
11/8/2018 0:00,110.92,98.07,1.41,743.94,49.75,42.38
11/8/2018 1:00,110.99,98.02,1.41,744.49,49.73,42.37
11/8/2018 2:00,110.92,98.04,1.41,743.36,49.73,42.37
11/8/2018 3:00,110.98,98.01,1.41,742.49,49.73,42.36
11/8/2018 4:00,110.95,97.76,1.43,742.16,49.72,42.34
11/8/2018 5:00,110.91,97.96,1.49,757.12,49.74,42.31
11/8/2018 6:00,110.96,97.97,1.49,756.58,49.75,42.31
11/8/2018 7:00,110.98,97.91,1.5,755.86,49.76,42.32
11/8/2018 8:00,110.93,97.74,1.46,746.33,49.75,42.34
11/8/2018 9:00,110.98,97.13,1.29,696.53,49.65,42.39
11/8/2018 10:00,110.92,96.94,1.25,691.44,49.61,42.39
11/8/2018 11:00,110.95,97.3,1.3,695.12,49.57,42.33
11/8/2018 12:00,110.92,97.3,1.28,707.66,49.55,42.32
11/8/2018 13:00,110.96,97.16,1.23,697.86,49.53,42.35
11/8/2018 14:00,110.94,97.21,1.23,700.97,49.54,42.35
11/8/2018 15:00,110.91,97.22,1.23,696.19,49.55,42.36
11/8/2018 16:00,110.93,97.24,1.23,697.57,49.56,42.37
11/8/2018 17:00,110.96,97.29,1.23,693.2,49.58,42.39
11/8/2018 18:00,110.91,97.3,1.24,687.11,49.59,42.39
11/8/2018 19:00,110.96,97.54,1.31,703.79,49.64,42.37
11/8/2018 20:00,110.98,97.57,1.31,709.96,49.64,42.37
11/8/2018 21:00,110.94,97.45,1.31,709.88,49.64,42.37
11/8/2018 22:00,110.96,97.57,1.31,703.95,49.63,42.36
11/8/2018 23:00,111.01,97.56,1.32,699.7,49.63,42.36
11/9/2018 0:00,111.01,97.58,1.32,693.61,49.65,42.38
11/9/2018 1:00,111,97.46,1.32,698.56,49.68,42.4
11/9/2018 2:00,110.97,97.43,1.32,697.51,49.7,42.41
11/9/2018 3:00,111,97.39,1.32,701.58,49.71,42.44
11/9/2018 4:00,110.99,97.42,1.32,702.82,49.74,42.46
11/9/2018 5:00,110.98,97.39,1.32,699.73,49.76,42.48
11/9/2018 6:00,111,97.43,1.32,702.21,49.79,42.51
11/9/2018 7:00,110.96,97.35,1.32,698.22,49.81,42.53
11/9/2018 8:00,110.93,97.36,1.32,695.79,49.79,42.51
11/9/2018 9:00,111,97.37,1.32,693.86,49.78,42.51
11/9/2018 10:00,110.92,97.55,1.32,692.15,49.77,42.5
11/9/2018 11:00,110.96,97.89,1.32,700.44,49.76,42.49
